ID;Dossier von;Dossier bis;Produkt
id03946;2016-03;2018-07;Sozialhilfeleistung
id01284;2015-07;2016-02;Sozialhilfeleistung
id01284;2019-03;2019-05;Sozialhilfeleistung
id04346;2015-02;2016-05;Sozialhilfeleistung
id01016;2019-07;2019-10;Sozialhilfeleistung
id04915;2021-03;2021-12;Sozialhilfeleistung
id03834;2019-07;2021-12;Sozialhilfeleistung
id03834;2022-01;;Sozialhilfeleistung
id02494;2014-11;2017-08;Sozialhilfeleistung
id02494;2019-03;2019-12;Sozialhilfeleistung
id02494;2022-01;;Sozialhilfeleistung
id04218;2015-08;2016-05;Sozialhilfeleistung
id04218;2018-03;2019-01;Sozialhilfeleistung
id03937;2016-03;2016-10;Sozialhilfeleistung
id03937;2021-01;2021-07;Sozialhilfeleistung
id01794;2014-09;2017-08;Sozialhilfeleistung
id01794;2017-08;2019-11;Sozialhilfeleistung
id01872;2019-07;2020-08;Sozialhilfeleistung
id01800;2015-09;2018-03;Sozialhilfeleistung
id03369;2014-05;2017-07;Sozialhilfeleistung
id04480;2016-07;2016-10;Sozialhilfeleistung
id04480;2016-11;2018-01;Sozialhilfeleistung
id00880;2022-01;;Sozialhilfeleistung
id04753;2014-12;2019-06;Sozialhilfeleistung
id04492;2018-10;2021-04;Sozialhilfeleistung
id00454;2014-11;2016-01;Sozialhilfeleistung
id02535;2018-01;2021-12;Sozialhilfeleistung
id01618;2014-08;2016-01;Sozialhilfeleistung
id03115;2020-02;2021-12;Sozialhilfeleistung
id04239;2017-04;2017-12;Sozialhilfeleistung
id03654;2022-01;;Rückerstattung
id00859;2016-08;2017-09;Rückerstattung
id01128;2016-03;2016-06;Sozialhilfeleistung
id02412;2019-07;2021-06;Sozialhilfeleistung
id04633;2015-07;2016-06;Sozialhilfeleistung
id04633;2017-02;2018-03;Sozialhilfeleistung
id01348;2014-12;2017-10;Sozialhilfeleistung
id01163;2018-10;2018-11;Sozialhilfeleistung
id01163;2018-12;2019-06;Sozialhilfeleistung
id01163;2022-01;2022-02;Sozialhilfeleistung
id01859;2014-12;2021-04;Sozialhilfeleistung
id01648;2014-12;2016-03;Sozialhilfeleistung
id04422;2016-07;2019-06;Sozialhilfeleistung
id04422;2019-07;2021-10;Sozialhilfeleistung
id04203;2015-08;2016-08;Sozialhilfeleistung
id03768;2014-12;2021-05;Sozialhilfeleistung
id03074;2014-10;2021-12;Sozialhilfeleistung
id03074;2022-01;;Sozialhilfeleistung
id03542;2018-01;2020-12;Sozialhilfeleistung
id01983;2018-07;2018-10;Sozialhilfeleistung
id02264;2017-07;2018-06;Sozialhilfeleistung
id02264;2019-07;2021-12;Rückerstattung
id03890;2016-02;2016-11;Sozialhilfeleistung
id03757;2015-09;2016-09;Sozialhilfeleistung
id01154;2015-01;2016-01;Sozialhilfeleistung
id04743;2020-05;2020-12;Sozialhilfeleistung
id02425;2018-01;2019-05;Sozialhilfeleistung
id01574;2015-05;2017-01;Sozialhilfeleistung
id02622;2019-05;2019-10;Sozialhilfeleistung
id01331;2014-11;2021-12;Sozialhilfeleistung
id03935;2017-11;2018-02;Sozialhilfeleistung
id03935;2018-07;2019-06;Sozialhilfeleistung
id03935;2021-08;2021-12;Sozialhilfeleistung
id03242;2018-01;2019-01;Sozialhilfeleistung
id01123;2015-12;2016-03;Sozialhilfeleistung
id01743;2015-10;2016-09;Sozialhilfeleistung
id02847;2015-02;2016-02;Sozialhilfeleistung
id04542;2016-08;2016-10;Sozialhilfeleistung
id04542;2019-07;2019-09;Sozialhilfeleistung
id04542;2019-09;2021-12;Sozialhilfeleistung
id02097;2014-11;2017-12;Sozialhilfeleistung
id02097;2018-01;2019-01;Sozialhilfeleistung
id02097;2021-11;2021-12;Sozialhilfeleistung
id00130;2015-02;2017-05;Sozialhilfeleistung
id00597;2017-05;2017-10;Sozialhilfeleistung
id02615;2017-09;2018-06;Sozialhilfeleistung
id01477;2015-08;2018-05;Sozialhilfeleistung
id00952;2015-09;2016-05;Sozialhilfeleistung
id03342;2016-04;2016-11;Sozialhilfeleistung
id03342;2017-09;2018-07;Sozialhilfeleistung
id03449;2019-07;2021-12;Sozialhilfeleistung
id04560;2018-05;2019-06;Sozialhilfeleistung
id04773;2022-01;;Sozialhilfeleistung
id00917;2019-01;2019-10;Sozialhilfeleistung
id01330;2022-01;2022-02;Sozialhilfeleistung
id03481;2014-12;2016-03;Sozialhilfeleistung
id02687;2015-03;2016-04;Sozialhilfeleistung
id03171;2016-04;2016-08;Sozialhilfeleistung
id03846;2018-11;2019-08;Sozialhilfeleistung
id04844;2017-02;2017-04;Sozialhilfeleistung
id04844;2017-04;2019-05;Sozialhilfeleistung
id04206;2020-01;2020-06;Sozialhilfeleistung
id04206;2020-06;2021-12;Sozialhilfeleistung
id03779;2018-01;2018-01;Sozialhilfeleistung
id03779;2018-01;2019-06;Sozialhilfeleistung
id01510;2014-10;2016-12;Sozialhilfeleistung
id01262;2016-11;2017-02;Sozialhilfeleistung
id04249;2016-04;2019-06;Sozialhilfeleistung
id04369;2022-01;;Sozialhilfeleistung
id02208;2021-06;2021-12;Sozialhilfeleistung
id02208;2022-01;;Sozialhilfeleistung
id02645;2016-05;2020-04;Sozialhilfeleistung
id02258;2017-11;2018-03;Sozialhilfeleistung
id02258;2018-03;2019-07;Sozialhilfeleistung
id01233;2015-03;2016-01;Sozialhilfeleistung
id02320;2015-06;2016-03;Sozialhilfeleistung
id00020;2017-04;2017-09;Sozialhilfeleistung
id02727;2015-05;2016-01;Sozialhilfeleistung
id01603;2015-10;2016-10;Sozialhilfeleistung
id01603;2017-09;2017-09;Sozialhilfeleistung
id02444;2017-07;2018-03;Sozialhilfeleistung
id04361;2015-02;2017-11;Sozialhilfeleistung
id03607;2017-09;2021-04;Sozialhilfeleistung
id03590;2015-07;2017-11;Sozialhilfeleistung
id00683;2021-03;2021-11;Sozialhilfeleistung
id04384;2015-06;2016-07;Sozialhilfeleistung
id02236;2015-09;2016-04;Sozialhilfeleistung
id00784;2018-12;2019-04;Sozialhilfeleistung
id00784;2021-07;2021-12;Sozialhilfeleistung
id00784;2022-01;;Sozialhilfeleistung
id02309;2015-07;2016-10;Sozialhilfeleistung
id03359;2015-06;2016-11;Sozialhilfeleistung
id03619;2015-04;2016-01;Sozialhilfeleistung
id04164;2015-04;2016-02;Sozialhilfeleistung
id04164;2016-11;2016-12;Sozialhilfeleistung
id03358;2018-01;2018-05;Sozialhilfeleistung
id01593;2015-07;2017-06;Sozialhilfeleistung
id04108;2022-01;;Sozialhilfeleistung
id01103;2022-01;2022-04;Sozialhilfeleistung
id02579;2020-02;2020-11;Sozialhilfeleistung
id03531;2015-04;2018-05;Sozialhilfeleistung
id04152;2015-12;2016-06;Sozialhilfeleistung
id03394;2015-08;2016-11;Sozialhilfeleistung
id03814;2017-03;2017-04;Sozialhilfeleistung
id03814;2020-04;2020-05;Sozialhilfeleistung
id04461;2018-01;2018-01;Sozialhilfeleistung
id04411;2022-01;;Sozialhilfeleistung
id00898;2016-02;2016-11;Sozialhilfeleistung
id03928;2018-07;2019-12;Sozialhilfeleistung
id01637;2015-12;2016-06;Sozialhilfeleistung
id00919;2017-04;2018-04;Sozialhilfeleistung
id02537;2018-06;2018-12;Sozialhilfeleistung
id02003;2018-10;2019-06;Sozialhilfeleistung
id04503;2016-03;2017-01;Sozialhilfeleistung
id00066;2021-09;2021-12;Sozialhilfeleistung
id00962;2016-09;2017-12;Sozialhilfeleistung
id01218;2017-11;2018-07;Sozialhilfeleistung
id02685;2015-09;2017-05;Sozialhilfeleistung
id03732;2017-04;2017-07;Sozialhilfeleistung
id01320;2018-02;2018-04;Sozialhilfeleistung
id01320;2018-06;2019-04;Sozialhilfeleistung
id04248;2015-10;2017-05;Sozialhilfeleistung
id03169;2015-06;2016-02;Sozialhilfeleistung
id03701;2018-06;2019-09;Sozialhilfeleistung
id03701;2022-02;2022-09;Sozialhilfeleistung
id01018;2015-11;2016-01;Sozialhilfeleistung
id01018;2016-01;2016-02;Sozialhilfeleistung
id00260;2015-06;2016-03;Sozialhilfeleistung
id00971;2016-04;2016-05;Sozialhilfeleistung
id01175;2015-07;2016-01;Sozialhilfeleistung
id02853;2019-08;2021-12;Sozialhilfeleistung
id02737;2022-01;;Sozialhilfeleistung
id01248;2021-09;2021-12;Sozialhilfeleistung
id02262;2015-07;2016-06;Sozialhilfeleistung
id00525;2019-07;2020-03;Sozialhilfeleistung
id00074;2015-12;2016-11;Sozialhilfeleistung
id04136;2017-03;2017-03;Rückerstattung
id00602;2018-02;2018-04;Sozialhilfeleistung
id00602;2019-07;2021-12;Sozialhilfeleistung
id02202;2017-04;2020-08;Sozialhilfeleistung
id02202;2022-01;2022-01;Sozialhilfeleistung
id02437;2016-01;2017-02;Sozialhilfeleistung
id04123;2016-02;2017-08;Sozialhilfeleistung
id04123;2018-06;2021-03;Sozialhilfeleistung
id03849;2015-08;2016-02;Sozialhilfeleistung
id04586;2015-08;2016-02;Sozialhilfeleistung
id01987;2017-03;2017-09;Sozialhilfeleistung
id01987;2022-01;;Sozialhilfeleistung
id02591;2016-11;2017-04;Sozialhilfeleistung
id02591;2018-01;2019-06;Sozialhilfeleistung
id02591;2019-07;2020-07;Sozialhilfeleistung
id02241;2015-11;2017-04;Sozialhilfeleistung
id02980;2016-02;2017-04;Sozialhilfeleistung
id02980;2017-04;2018-02;Sozialhilfeleistung
id02212;2015-08;2016-05;Sozialhilfeleistung
id01339;2015-08;2021-12;Sozialhilfeleistung
id00440;2015-11;2017-02;Sozialhilfeleistung
id01975;2015-09;2016-03;Sozialhilfeleistung
id04419;2016-02;2016-12;Sozialhilfeleistung
id00829;2015-08;2016-04;Sozialhilfeleistung
id00180;2015-09;2016-04;Sozialhilfeleistung
id00180;2019-12;2021-12;Sozialhilfeleistung
id02484;2018-11;2019-02;Sozialhilfeleistung
id02484;2019-09;2021-12;Sozialhilfeleistung
id02484;2022-01;2022-02;Sozialhilfeleistung
id01731;2016-12;2016-12;Sozialhilfeleistung
id01731;2017-10;2018-03;Sozialhilfeleistung
id02541;2021-05;2021-12;Sozialhilfeleistung
id04098;2018-04;2018-07;Sozialhilfeleistung
id04098;2021-04;2021-08;Sozialhilfeleistung
id00908;2017-01;2017-08;Sozialhilfeleistung
id00908;2017-08;2018-03;Sozialhilfeleistung
id04456;2016-02;2017-02;Rückerstattung
id00306;2018-10;2018-11;Sozialhilfeleistung
id00306;2022-01;;Sozialhilfeleistung
id02775;2016-09;2016-10;Sozialhilfeleistung
id02530;2015-09;2016-03;Sozialhilfeleistung
id03363;2015-10;2016-04;Sozialhilfeleistung
id02532;2017-01;2017-01;Sozialhilfeleistung
id02532;2017-01;2017-11;Sozialhilfeleistung
id02409;2015-11;2018-02;Sozialhilfeleistung
id01734;2016-07;2017-10;Rückerstattung
id04508;2016-07;2018-05;Sozialhilfeleistung
id04508;2020-01;2020-12;Sozialhilfeleistung
id02751;2015-11;2019-01;Sozialhilfeleistung
id02751;2019-06;2021-12;Sozialhilfeleistung
id02751;2022-01;;Sozialhilfeleistung
id01890;2018-02;2020-01;Sozialhilfeleistung
id00282;2022-01;2022-01;Sozialhilfeleistung
id01942;2015-12;2016-07;Sozialhilfeleistung
id01606;2015-10;2016-01;Sozialhilfeleistung
id03306;2016-02;2017-09;Sozialhilfeleistung
id03306;2017-10;2018-05;Sozialhilfeleistung
id03790;2016-01;2016-04;Sozialhilfeleistung
id02891;2017-08;2017-12;Sozialhilfeleistung
id02891;2021-06;2021-12;Sozialhilfeleistung
id02891;2022-01;;Sozialhilfeleistung
id04801;2016-01;2016-03;Sozialhilfeleistung
id04801;2018-01;2021-08;Sozialhilfeleistung
id03969;2019-07;2021-12;Sozialhilfeleistung
id03969;2022-01;2022-03;Sozialhilfeleistung
id03240;2016-01;2016-04;Sozialhilfeleistung
id03240;2018-06;2021-12;Sozialhilfeleistung
id00143;2015-11;2016-02;Sozialhilfeleistung
id03576;2016-02;2016-05;Sozialhilfeleistung
id03576;2016-08;2017-04;Sozialhilfeleistung
id03892;2015-12;2016-03;Sozialhilfeleistung
id04228;2018-03;2019-03;Sozialhilfeleistung
id03998;2015-12;2016-09;Sozialhilfeleistung
id03998;2020-01;2021-03;Sozialhilfeleistung
id01452;2017-04;2017-11;Sozialhilfeleistung
id02278;2015-12;2016-04;Sozialhilfeleistung
id01357;2015-10;2016-07;Sozialhilfeleistung
id03508;2015-12;2016-03;Sozialhilfeleistung
id03508;2016-03;2019-06;Sozialhilfeleistung
id04413;2016-04;2017-06;Sozialhilfeleistung
id02536;2016-03;2017-05;Sozialhilfeleistung
id04561;2016-03;2016-08;Sozialhilfeleistung
id03420;2015-12;2016-01;Sozialhilfeleistung
id04020;2016-01;2017-01;Sozialhilfeleistung
id02128;2015-12;2016-04;Sozialhilfeleistung
id02128;2016-04;2016-10;Sozialhilfeleistung
id01159;2018-06;2019-01;Sozialhilfeleistung
id00677;2015-12;2016-12;Sozialhilfeleistung
id03134;2015-12;2016-08;Sozialhilfeleistung
id03134;2016-10;2017-01;Sozialhilfeleistung
id03134;2019-05;2020-03;Sozialhilfeleistung
id03448;2016-01;2016-08;Sozialhilfeleistung
id03569;2016-01;2016-05;Sozialhilfeleistung
id02604;2016-04;2019-06;Sozialhilfeleistung
id01921;2016-01;2016-04;Sozialhilfeleistung
id03996;2016-01;2016-10;Sozialhilfeleistung
id01907;2017-01;2018-06;Sozialhilfeleistung
id01779;2020-08;2021-09;Sozialhilfeleistung
id02577;2016-03;2017-07;Sozialhilfeleistung
id02577;2018-02;2020-06;Sozialhilfeleistung
id02361;2016-04;2016-12;Sozialhilfeleistung
id03460;2016-06;2017-12;Sozialhilfeleistung
id03460;2018-04;2020-07;Sozialhilfeleistung
id03460;2021-10;2021-12;Rückerstattung
id01481;2016-05;2018-01;Sozialhilfeleistung
id02984;2019-07;2019-08;Sozialhilfeleistung
id02984;2019-11;2021-03;Sozialhilfeleistung
id00893;2019-01;2019-03;Sozialhilfeleistung
id01531;2016-01;2016-02;Sozialhilfeleistung
id02898;2016-02;2017-02;Sozialhilfeleistung
id04522;2017-12;2018-06;Sozialhilfeleistung
id04710;2016-05;2017-03;Sozialhilfeleistung
id04510;2019-07;2020-01;Sozialhilfeleistung
id04019;2016-02;2017-02;Sozialhilfeleistung
id01107;2016-10;2019-01;Sozialhilfeleistung
id04514;2018-07;2019-01;Sozialhilfeleistung
id03775;2017-01;2017-12;Sozialhilfeleistung
id04843;2022-01;;Sozialhilfeleistung
id00184;2016-02;2016-11;Sozialhilfeleistung
id00762;2016-02;2016-08;Sozialhilfeleistung
id02940;2016-02;2016-09;Sozialhilfeleistung
id01650;2018-01;2018-07;Sozialhilfeleistung
id01650;2018-07;2020-04;Sozialhilfeleistung
id01534;2018-01;2018-06;Sozialhilfeleistung
id01534;2020-01;2020-04;Sozialhilfeleistung
id01534;2020-05;2021-02;Sozialhilfeleistung
id01229;2016-05;2016-06;Sozialhilfeleistung
id00734;2017-01;2021-11;Sozialhilfeleistung
id00553;2016-06;2017-07;Sozialhilfeleistung
id00553;2018-01;2018-02;Sozialhilfeleistung
id00553;2018-02;2019-07;Sozialhilfeleistung
id02637;2021-11;2021-12;Sozialhilfeleistung
id02423;2019-01;2019-03;Sozialhilfeleistung
id02423;2019-03;2019-06;Sozialhilfeleistung
id04837;2019-03;2019-12;Sozialhilfeleistung
id04312;2017-11;2019-07;Sozialhilfeleistung
id04476;2017-01;2017-12;Sozialhilfeleistung
id01082;2016-04;2016-12;Sozialhilfeleistung
id01840;2019-11;2020-06;Sozialhilfeleistung
id01840;2020-06;2021-06;Sozialhilfeleistung
id00061;2017-04;2017-07;Sozialhilfeleistung
id00061;2017-08;2017-09;Sozialhilfeleistung
id00061;2017-10;2018-05;Sozialhilfeleistung
id02997;2016-03;2016-09;Sozialhilfeleistung
id03260;2016-04;2017-02;Sozialhilfeleistung
id03260;2017-08;2018-02;Sozialhilfeleistung
id00100;2019-07;2021-12;Sozialhilfeleistung
id03725;2016-07;2016-12;Sozialhilfeleistung
id02135;2016-05;2016-06;Sozialhilfeleistung
id00278;2016-05;2016-10;Sozialhilfeleistung
id04444;2020-12;2021-12;Sozialhilfeleistung
id00735;2016-03;2017-07;Sozialhilfeleistung
id01141;2016-02;2017-12;Sozialhilfeleistung
id02768;2016-03;2016-07;Sozialhilfeleistung
id04227;2018-02;2019-11;Sozialhilfeleistung
id02089;2016-03;2016-05;Sozialhilfeleistung
id01431;2016-03;2016-07;Sozialhilfeleistung
id01431;2016-08;2017-04;Sozialhilfeleistung
id02919;2016-09;2016-12;Sozialhilfeleistung
id02919;2016-12;2019-03;Sozialhilfeleistung
id02407;2018-11;2019-06;Sozialhilfeleistung
id03746;2016-04;2016-10;Sozialhilfeleistung
id03746;2016-10;2017-01;Sozialhilfeleistung
id03746;2018-01;2021-12;Sozialhilfeleistung
id03746;2022-01;2022-04;Sozialhilfeleistung
id00155;2018-03;2018-07;Sozialhilfeleistung
id01900;2015-10;2017-10;Sozialhilfeleistung
id03904;2019-07;2019-10;Sozialhilfeleistung
id02452;2016-04;2016-08;Sozialhilfeleistung
id02531;2016-07;2016-11;Sozialhilfeleistung
id02871;2016-08;2018-11;Sozialhilfeleistung
id01559;2016-04;2016-06;Sozialhilfeleistung
id01559;2017-03;2017-12;Sozialhilfeleistung
id03744;2016-05;2016-07;Sozialhilfeleistung
id03744;2016-07;2017-08;Sozialhilfeleistung
id02072;2016-04;2016-05;Sozialhilfeleistung
id02006;2016-04;2016-08;Sozialhilfeleistung
id04132;2018-02;2021-12;Sozialhilfeleistung
id04314;2016-04;2016-04;
id04314;2017-01;2018-05;Sozialhilfeleistung
id04314;2018-06;2019-06;Sozialhilfeleistung
id04314;2022-01;;Sozialhilfeleistung
id02613;2016-05;2016-12;Sozialhilfeleistung
id03325;2017-01;2017-02;Rückerstattung
id03643;2016-10;2017-04;Sozialhilfeleistung
id03643;2019-07;2021-05;Sozialhilfeleistung
id04241;2016-04;2016-04;Sozialhilfeleistung
id04241;2016-07;2017-12;Sozialhilfeleistung
id04241;2018-01;2019-06;Sozialhilfeleistung
id04241;2019-07;2021-06;Sozialhilfeleistung
id03173;2016-09;2017-09;Sozialhilfeleistung
id03614;2016-04;2016-06;Sozialhilfeleistung
id01442;2018-10;2018-11;Sozialhilfeleistung
id04126;2016-07;2016-11;Sozialhilfeleistung
id04124;2016-10;2021-03;Sozialhilfeleistung
id04124;2022-01;2022-03;Sozialhilfeleistung
id04928;2016-05;2016-09;Sozialhilfeleistung
id04928;2017-01;2017-04;Sozialhilfeleistung
id01489;2019-07;2019-11;Sozialhilfeleistung
id03097;2016-04;2017-07;Sozialhilfeleistung
id01833;2018-02;2018-08;Sozialhilfeleistung
id01833;2018-09;2021-02;Sozialhilfeleistung
id01833;2021-02;2021-12;Sozialhilfeleistung
id03318;2016-05;2016-08;Sozialhilfeleistung
id03318;2016-08;2018-05;Sozialhilfeleistung
id04719;2016-05;2017-01;Sozialhilfeleistung
id01807;2017-10;2019-01;Sozialhilfeleistung
id04762;2016-09;2018-07;Sozialhilfeleistung
id04762;2022-01;;Sozialhilfeleistung
id04800;2017-04;2018-06;Sozialhilfeleistung
id02301;2017-04;2017-04;Sozialhilfeleistung
id02649;2016-05;2016-08;Sozialhilfeleistung
id02518;2016-06;2016-10;Sozialhilfeleistung
id01164;2016-05;2017-06;Sozialhilfeleistung
id02544;2016-10;2017-04;Sozialhilfeleistung
id02544;2017-04;2017-12;Sozialhilfeleistung
id04069;2021-06;2021-12;Sozialhilfeleistung
id02735;2016-05;2016-06;Sozialhilfeleistung
id02735;2017-02;2017-03;Sozialhilfeleistung
id00729;2018-01;2021-04;Sozialhilfeleistung
id02897;2016-11;2017-11;Sozialhilfeleistung
id02897;2018-11;2021-09;Sozialhilfeleistung
id01053;2016-06;2016-08;Sozialhilfeleistung
id02257;2020-02;2021-03;Sozialhilfeleistung
id02257;2021-11;2021-12;Sozialhilfeleistung
id00918;2017-04;2017-12;Sozialhilfeleistung
id00918;2018-05;2019-03;Sozialhilfeleistung
id00479;2019-01;2019-02;Sozialhilfeleistung
id04899;2017-04;2017-11;Sozialhilfeleistung
id02455;2016-06;2016-10;Sozialhilfeleistung
id02455;2017-12;2018-10;Sozialhilfeleistung
id03561;2021-09;2021-12;Sozialhilfeleistung
id00172;2016-10;2017-11;Sozialhilfeleistung
id01766;2016-09;2016-12;Sozialhilfeleistung
id03485;2017-05;2017-08;Sozialhilfeleistung
id01253;2019-07;2020-02;Sozialhilfeleistung
id02274;2018-02;2018-09;Sozialhilfeleistung
id02183;2016-09;2016-12;Sozialhilfeleistung
id02183;2019-01;2019-06;Sozialhilfeleistung
id02183;2019-07;2021-05;Sozialhilfeleistung
id04371;2016-07;2016-07;Sozialhilfeleistung
id04371;2016-08;2016-10;Sozialhilfeleistung
id04371;2017-01;2017-11;Sozialhilfeleistung
id00956;2016-08;2016-12;Sozialhilfeleistung
id00144;2017-09;2017-09;Sozialhilfeleistung
id03150;2018-01;2020-08;Sozialhilfeleistung
id03150;2022-01;;Sozialhilfeleistung
id04763;2017-11;2018-07;Sozialhilfeleistung
id00769;2017-09;2019-02;Sozialhilfeleistung
id04247;2017-09;2018-02;Sozialhilfeleistung
id00216;2016-08;2016-09;Sozialhilfeleistung
id00216;2016-09;2017-01;Sozialhilfeleistung
id02638;2016-07;2017-05;Sozialhilfeleistung
id02738;2016-07;2017-01;Sozialhilfeleistung
id00481;2016-06;2017-03;Sozialhilfeleistung
id04699;2018-12;2019-09;Sozialhilfeleistung
id03821;2018-01;2018-05;Sozialhilfeleistung
id03821;2021-07;2021-12;Sozialhilfeleistung
id00906;2017-04;2018-03;Sozialhilfeleistung
id00906;2018-04;2019-06;Sozialhilfeleistung
id02069;2017-04;2018-10;Sozialhilfeleistung
id03511;2019-10;2021-05;Sozialhilfeleistung
id00846;2016-10;2017-01;Sozialhilfeleistung
id00846;2021-03;2021-11;Sozialhilfeleistung
id00846;2021-11;2021-12;Sozialhilfeleistung
id02447;2017-02;2017-04;Sozialhilfeleistung
id02743;2018-10;2019-04;Sozialhilfeleistung
id02743;2021-11;2021-12;Sozialhilfeleistung
id03200;2016-07;2017-03;Sozialhilfeleistung
id03200;2017-05;2017-12;Sozialhilfeleistung
id00426;2017-07;2017-12;Sozialhilfeleistung
id00426;2018-01;2018-02;Sozialhilfeleistung
id00426;2018-02;2018-07;Sozialhilfeleistung
id03979;2016-08;2016-10;Sozialhilfeleistung
id01006;2018-05;2018-05;Sozialhilfeleistung
id01377;2017-02;2017-07;Sozialhilfeleistung
id01377;2017-08;2020-01;Sozialhilfeleistung
id01377;2020-02;2021-03;Sozialhilfeleistung
id02846;2016-08;2017-04;Sozialhilfeleistung
id00211;2016-08;2016-11;Sozialhilfeleistung
id02954;2017-09;2019-04;Sozialhilfeleistung
id00331;2016-08;2016-11;Sozialhilfeleistung
id01017;2018-02;2018-03;Sozialhilfeleistung
id04298;2016-08;2016-11;Sozialhilfeleistung
id04232;2016-11;2017-10;Sozialhilfeleistung
id02551;2020-04;2020-06;Sozialhilfeleistung
id02325;2022-01;2022-04;Sozialhilfeleistung
id03154;2016-12;2017-11;Sozialhilfeleistung
id00270;2016-09;2017-04;Sozialhilfeleistung
id00270;2019-07;2020-06;Sozialhilfeleistung
id02840;2016-08;2016-11;Sozialhilfeleistung
id02840;2016-12;2017-11;Sozialhilfeleistung
id02840;2022-01;;Rückerstattung
id02429;2021-08;2021-09;Sozialhilfeleistung
id02429;2022-01;2022-06;Sozialhilfeleistung
id04568;2018-12;2019-06;Sozialhilfeleistung
id04568;2020-03;2021-12;Sozialhilfeleistung
id03729;2017-01;2017-08;Sozialhilfeleistung
id00960;2016-08;2017-03;Sozialhilfeleistung
id01257;2016-09;2016-11;Sozialhilfeleistung
id03442;2016-10;2016-10;Sozialhilfeleistung
